dim,birth,death,persistence
0,0.0,1.345348834991455,1.345348834991455
0,0.0,1.354189395904541,1.354189395904541
0,0.0,1.3543721437454224,1.3543721437454224
0,0.0,1.354636549949646,1.354636549949646
0,0.0,1.3571796417236328,1.3571796417236328
0,0.0,1.3609354496002197,1.3609354496002197
0,0.0,1.3611892461776733,1.3611892461776733
0,0.0,1.3648035526275635,1.3648035526275635
0,0.0,1.370758295059204,1.370758295059204
0,0.0,1.370940923690796,1.370940923690796
0,0.0,1.3802281618118286,1.3802281618118286
0,0.0,1.388482928276062,1.388482928276062
0,0.0,1.388988971710205,1.388988971710205
0,0.0,1.4036309719085693,1.4036309719085693
0,0.0,1.4056692123413086,1.4056692123413086
0,0.0,1.419507622718811,1.419507622718811
0,0.0,1.4458152055740356,1.4458152055740356
0,0.0,1.4500510692596436,1.4500510692596436
0,0.0,1.4570475816726685,1.4570475816726685
0,0.0,1.4675710201263428,1.4675710201263428
0,0.0,1.4732155799865723,1.4732155799865723
0,0.0,1.4762468338012695,1.4762468338012695
0,0.0,1.4763424396514893,1.4763424396514893
0,0.0,1.47934091091156,1.47934091091156
0,0.0,1.4873673915863037,1.4873673915863037
0,0.0,1.4917086362838745,1.4917086362838745
0,0.0,1.4971792697906494,1.4971792697906494
0,0.0,1.5040037631988525,1.5040037631988525
0,0.0,1.5069717168807983,1.5069717168807983
0,0.0,1.5217629671096802,1.5217629671096802
0,0.0,1.5433804988861084,1.5433804988861084
0,0.0,1.5470041036605835,1.5470041036605835
0,0.0,1.5493131875991821,1.5493131875991821
0,0.0,1.551026701927185,1.551026701927185
0,0.0,1.5541409254074097,1.5541409254074097
0,0.0,1.5559016466140747,1.5559016466140747
0,0.0,1.5561171770095825,1.5561171770095825
0,0.0,1.5608084201812744,1.5608084201812744
0,0.0,1.5656630992889404,1.5656630992889404
0,0.0,1.585486888885498,1.585486888885498
0,0.0,1.6112979650497437,1.6112979650497437
0,0.0,1.6256566047668457,1.6256566047668457
0,0.0,1.6314480304718018,1.6314480304718018
0,0.0,1.6514513492584229,1.6514513492584229
0,0.0,1.655531883239746,1.655531883239746
0,0.0,1.6612211465835571,1.6612211465835571
0,0.0,1.6657919883728027,1.6657919883728027
0,0.0,1.6745885610580444,1.6745885610580444
0,0.0,1.6758397817611694,1.6758397817611694
0,0.0,1.6775380373001099,1.6775380373001099
0,0.0,1.699189305305481,1.699189305305481
0,0.0,1.7158923149108887,1.7158923149108887
0,0.0,1.7206437587738037,1.7206437587738037
0,0.0,1.7220078706741333,1.7220078706741333
0,0.0,1.7383531332015991,1.7383531332015991
0,0.0,1.7483136653900146,1.7483136653900146
0,0.0,1.751424789428711,1.751424789428711
0,0.0,1.752730131149292,1.752730131149292
0,0.0,1.773802638053894,1.773802638053894
0,0.0,1.7766610383987427,1.7766610383987427
0,0.0,1.7774192094802856,1.7774192094802856
0,0.0,1.791856288909912,1.791856288909912
0,0.0,1.795149803161621,1.795149803161621
0,0.0,1.7970609664916992,1.7970609664916992
0,0.0,1.8256585597991943,1.8256585597991943
0,0.0,1.8314344882965088,1.8314344882965088
0,0.0,1.8359644412994385,1.8359644412994385
0,0.0,1.8391082286834717,1.8391082286834717
0,0.0,1.8679816722869873,1.8679816722869873
0,0.0,1.872219204902649,1.872219204902649
0,0.0,1.930320143699646,1.930320143699646
0,0.0,1.9395031929016113,1.9395031929016113
0,0.0,1.9449892044067383,1.9449892044067383
0,0.0,1.9782854318618774,1.9782854318618774
0,0.0,1.980211615562439,1.980211615562439
0,0.0,1.9982613325119019,1.9982613325119019
0,0.0,2.0035979747772217,2.0035979747772217
0,0.0,2.009265899658203,2.009265899658203
0,0.0,2.0237298011779785,2.0237298011779785
0,0.0,2.0476138591766357,2.0476138591766357
0,0.0,2.0707082748413086,2.0707082748413086
0,0.0,2.094576597213745,2.094576597213745
0,0.0,2.096224784851074,2.096224784851074
0,0.0,2.11711049079895,2.11711049079895
0,0.0,2.131075143814087,2.131075143814087
0,0.0,2.1759564876556396,2.1759564876556396
0,0.0,2.1786530017852783,2.1786530017852783
0,0.0,2.180593967437744,2.180593967437744
0,0.0,2.182436466217041,2.182436466217041
0,0.0,2.188645839691162,2.188645839691162
0,0.0,2.1968324184417725,2.1968324184417725
