FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,subcluster,v1,v2
일반·지방행정,국가인권위원회,인권보호 및 향상,인권교육 활성화,13,6.6499863,2.034675
일반·지방행정,국가인권위원회,인권보호 및 향상,인권위 정보화(정보화),14,6.74319,2.4606593
일반·지방행정,국가인권위원회,인권보호 및 향상,인권제도 선진화,3,4.6239324,3.0317602
일반·지방행정,국가정보원,국가정보지원,정보활동,11,2.042239,3.4918058
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,국가적중장기 추진과제 지원,-1,3.378861,2.3735216
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,국정운영 기획관리 및 평가,3,4.8217654,3.4144325
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,규제개혁,9,9.629888,2.0091019
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,기본경비,7,8.083568,0.5331413
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,대국민 및 정당과의 소통,4,5.653855,3.0067756
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,사회통합 및 안전관리 추진,3,4.518471,3.4360044
일반·지방행정,국무조정실 및 국무총리비서실,국무총리실 행정지원,행정지원,7,7.3802094,0.7250418
일반·지방행정,국민권익위원회,국민권익증진,국민고충해소,13,6.009094,1.7915454
일반·지방행정,국민권익위원회,국민권익증진,기본경비,7,8.864918,0.8222023
일반·지방행정,국민권익위원회,국민권익증진,반부패청렴정책강화,3,4.667718,2.8803377
일반·지방행정,국민권익위원회,국민권익증진,부패·고충제도개선및국민소통활성화,10,11.333734,2.23436
일반·지방행정,국민권익위원회,국민권익증진,청렴권익대내외협력강화,13,6.2689223,1.7826117
일반·지방행정,국민권익위원회,국민권익증진,청렴권익문화확산,4,5.3869567,3.6132576
일반·지방행정,국민권익위원회,국민권익증진,청렴권익행정정보화,2,5.5769353,0.7418288
일반·지방행정,국민권익위원회,국민권익증진,행정심판,9,10.342482,1.6534413
일반·지방행정,국세청,과세기반확충,부동산납세 지원,3,5.0797234,3.3551567
일반·지방행정,국세청,과세기반확충,현금영수증제도 활성화,-1,1.3877534,4.2582645
일반·지방행정,국세청,국세행정지원,국세통계시스템 구축 및 운영(정보화),13,6.2889223,1.7393998
일반·지방행정,국세청,국세행정지원,국세행정 전산화(정보화),7,8.280009,1.6477247
일반·지방행정,국세청,국세행정지원,본부 기본경비,8,6.6014986,0.47236595
일반·지방행정,국세청,국세행정지원,소속기관 기본경비,-1,7.22825,1.5240719
일반·지방행정,국세청,국세행정지원,지방국세청 기본경비,8,6.5004377,0.22520643
일반·지방행정,국세청,국세행정지원,직장어린이집 운영,8,6.2677064,0.26277632
일반·지방행정,국세청,국세행정지원,청사확보 및 환경개선,10,10.894348,2.4627886
일반·지방행정,국세청,국세행정지원,취업후학자금상환 전산시스템 운영(정보화),13,6.229435,1.8306665
일반·지방행정,국세청,성실납세 및 민생지원,근로·자녀장려세제 운영,8,6.3656726,0.28383195
일반·지방행정,국세청,성실납세 및 민생지원,납세안내 및 세금교육 지원,13,6.5812535,2.1638873
일반·지방행정,국세청,성실납세 및 민생지원,납세자 권익보호 및 성실납세지원,2,5.2784767,0.92323095
일반·지방행정,국세청,성실납세 및 민생지원,납세자 세금신고 지원,7,7.8219404,0.07696842
일반·지방행정,국세청,성실납세 및 민생지원,실시간 소득파악제도 운영,2,4.729912,1.1168354
일반·지방행정,국세청,성실납세 및 민생지원,취업후학자금 상환제도 운영지원,2,5.0687327,0.7392802
일반·지방행정,국세청,책임운영기관운영,국세상담센터 기본경비,7,7.836732,0.013687541
일반·지방행정,국세청,책임운영기관운영,홈택스상담센터운영,7,7.5935044,0.4513877
일반·지방행정,국세청,체납·징수관리,납세고지서 등 발송,8,6.4406734,0.2605572
일반·지방행정,국세청,체납·징수관리,체납정리지원,8,6.29901,0.4206021
일반·지방행정,국세청,탈세대응강화,FIU정보통합분석시스템(FOCAS)운영(정보화),7,7.5027742,0.07668969
일반·지방행정,국세청,탈세대응강화,국세징수활동지원,2,4.6194167,0.8209358
일반·지방행정,국세청,탈세대응강화,납세조합법정교부금,2,5.0032377,1.1630083
일반·지방행정,국세청,탈세대응강화,법무심사지원,14,7.232665,3.0212023
일반·지방행정,국세청,탈세대응강화,역외탈세대응활동,8,6.4003544,0.26472732
일반·지방행정,국회,국회도서관운영,도서관운영지원,3,4.9189897,3.6847587
일반·지방행정,국회,국회도서관운영,도서관자료확충및보존,-1,7.0246468,3.7457597
일반·지방행정,국회,국회도서관운영,입법정보지원,13,6.4377427,2.0990164
일반·지방행정,국회,국회도서관운영,전자도서관운영,14,7.0723486,3.0197415
일반·지방행정,국회,국회사무처운영,국회방송운영,-1,8.782218,2.4680095
일반·지방행정,국회,국회사무처운영,국회청사확보및시설관리,-1,9.327156,3.0685673
일반·지방행정,국회,국회사무처운영,법제활동지원,7,7.0627966,0.19249906
일반·지방행정,국회,국회사무처운영,의회운영교육 수입대체경비,2,4.8217163,0.57996505
일반·지방행정,국회,국회사무처운영,의회운영지원,7,9.1539545,1.8130413
일반·지방행정,국회,국회사무처운영,입법정보화,14,7.00842,3.0895708
일반·지방행정,국회,국회행정지원,도서관 기본경비,-1,6.9559565,0.23210433
일반·지방행정,국회,국회행정지원,사무처 기본경비,7,7.9601974,0.5810931
일반·지방행정,국회,국회행정지원,예산처 기본경비,10,10.751792,1.9880205
일반·지방행정,국회,국회행정지원,조사처 기본경비,10,10.93025,2.011893
일반·지방행정,국회,예산정책처운영,국가재정·경제분석및의안비용추계,-1,6.15761,1.4230567
일반·지방행정,국회,예산정책처운영,기획관리및정책총괄지원,-1,2.033686,0.857881
일반·지방행정,국회,예산정책처운영,예산정책처정보화,-1,5.4105496,3.0157993
일반·지방행정,국회,의정활동지원,국회활동관련단체지원,0,1.9446003,-1.7721404
일반·지방행정,국회,의정활동지원,예비금,3,4.49187,2.9476247
일반·지방행정,국회,의정활동지원,위원회운영지원,7,7.638327,0.5182076
일반·지방행정,국회,의정활동지원,의정지원,7,9.067574,1.5716475
일반·지방행정,국회,의정활동지원,의회외교,7,7.8201833,1.0389413
일반·지방행정,국회,입법조사처운영,기획관리및운영지원,2,5.17743,0.7535421
일반·지방행정,국회,입법조사처운영,입법및정책조사분석,-1,6.1798077,1.4003282
일반·지방행정,국회,입법조사처운영,입법조사처 정보화,4,5.877023,3.1817532
일반·지방행정,금융위원회,금융산업글로벌화,금융관련국제협력,12,0.72937846,3.3644953
일반·지방행정,금융위원회,금융소비자보호,금융소비자보호,0,1.7403125,-2.0247512
일반·지방행정,금융위원회,금융정책,핀테크 지원 사업,5,0.10787602,0.23934811
일반·지방행정,금융위원회,금융행정효율화,본부 기본경비,9,10.016547,1.5105804
일반·지방행정,금융위원회,금융행정효율화,소속기관 기본경비,9,10.297865,1.5942508
일반·지방행정,금융위원회,금융행정효율화,행정정보화,4,5.6558824,3.479931
일반·지방행정,금융위원회,자금세탁방지시스템선진화,FIU전산망구축운영,13,6.2233663,1.8240377
일반·지방행정,금융위원회,자금세탁방지시스템선진화,자금세탁방지추진,5,0.11694358,-0.13925983
일반·지방행정,기획재정부,경제정책,경제구조개혁전략 기획 및 이행기반 구축,13,6.380521,1.9375591
일반·지방행정,기획재정부,경제정책,소비자물가관리,6,0.9561072,1.7243528
일반·지방행정,기획재정부,경제정책,중장기 경제전략 기획사업,4,5.413887,3.5595355
일반·지방행정,기획재정부,경제협력,경제발전경험공유사업,3,5.161435,3.2970204
일반·지방행정,기획재정부,경제협력,경제협력강화지원,3,4.6132684,3.3481207
일반·지방행정,기획재정부,경제협력,지식협력단지운영,-1,5.0271673,3.163173
일반·지방행정,기획재정부,공공정책,공공기관 평가 및 관리,3,4.888567,3.4370284
일반·지방행정,기획재정부,국고관리,국고업무관리지원,3,4.752498,3.4022875
일반·지방행정,기획재정부,국고관리,국유재산관리,-1,3.1027026,1.9836812
일반·지방행정,기획재정부,국제금융,국제금융강화지원,-1,1.7866812,0.9975567
일반·지방행정,기획재정부,기획재정 행정지원,기획재정 정책지원,3,5.0082965,3.4595504
일반·지방행정,기획재정부,기획재정 행정지원,기획재정 행정효율성 증진 및 능력개발,4,5.449158,3.1940162
일반·지방행정,기획재정부,기획재정 행정지원,기획재정정보화,0,1.884312,-1.9128895
일반·지방행정,기획재정부,기획재정 행정지원,기획재정해외네트워크구축,13,6.335121,2.120329
일반·지방행정,기획재정부,기획재정 행정지원,본부 기본경비,7,8.074447,0.6099551
일반·지방행정,기획재정부,자문회의 지원,국민경제자문회의 지원단 운영,-1,6.5530453,1.5373267
일반·지방행정,기획재정부,재정관리,국가회계운영,-1,1.7141335,0.8426454
일반·지방행정,기획재정부,재정관리,민간투자사업 활성화 지원,-1,2.036837,1.0438205
일반·지방행정,기획재정부,재정관리,재정사업평가,0,1.747399,-2.0249405
일반·지방행정,기획재정부,재정관리,재정집행관리,4,5.4100156,3.5769963
일반·지방행정,기획재정부,재정기획,중장기 재정 전략 수립,4,5.627422,3.3250642
일반·지방행정,기획재정부,재정운용,재정운용 협력기반 구축·운영,4,5.8147664,3.0560987
일반·지방행정,기획재정부,정책조정,경제정책조정지원,0,1.7514881,-1.9811543
일반·지방행정,기획재정부,조세정책,조세정책지원,0,1.9250613,-1.7953408
일반·지방행정,대통령경호처,대통령 및 국가요인 경호,경호행사지원,-1,7.731937,3.957085
일반·지방행정,대통령경호처,대통령경호처 운영,기본경비,9,9.989401,1.5345492
일반·지방행정,대통령비서실 및 국가안보실,국정지원,국가안보 및 위기관리,7,7.1816506,0.3715129
일반·지방행정,대통령비서실 및 국가안보실,국정지원,국정운영 지원,14,7.257768,3.2310972
일반·지방행정,대통령비서실 및 국가안보실,국정지원,정보화,-1,6.9096584,3.5804348
일반·지방행정,대통령비서실 및 국가안보실,기관운영,기본경비,7,9.235252,1.4235873
일반·지방행정,법제처,정부입법 총괄 지원,법제업무정보화지원,2,4.886015,1.1301047
일반·지방행정,법제처,정부입법 총괄 지원,법제전문성향상,13,6.1221986,1.69039
일반·지방행정,법제처,정부입법 총괄 지원,법제정보서비스,2,4.966344,1.2367036
일반·지방행정,법제처,정부입법 총괄 지원,본부기본경비,7,8.924985,0.7009263
일반·지방행정,법제처,정부입법 총괄 지원,정부입법 총괄관리,9,9.702334,2.0257967
일반·지방행정,인사혁신처,공무원후생복지,공무원후생복지지원,-1,1.3539855,1.2160106
일반·지방행정,인사혁신처,공직신뢰구현,공직노사관계운영,2,4.9340587,0.7617901
일반·지방행정,인사혁신처,공직신뢰구현,공직윤리시스템운영(정보화),7,7.7429967,0.052177686
일반·지방행정,인사혁신처,국가인재원교육운영,교육과정운영,8,6.1017795,0.2899713
일반·지방행정,인사혁신처,국가인재원교육운영,교육운영지원,10,11.007977,2.277173
일반·지방행정,인사혁신처,국가인재원교육운영,국가인재원수입대체경비,8,6.194102,0.27458546
일반·지방행정,인사혁신처,국가인재원교육운영,이러닝센터및전산운영(정보화),7,6.762929,0.65274805
일반·지방행정,인사혁신처,인사혁신행정지원,본부기본경비,7,7.8599415,0.42314065
일반·지방행정,인사혁신처,인사혁신행정지원,소속기관기본경비,8,6.531874,0.2714731
일반·지방행정,인사혁신처,인사혁신행정지원,인사혁신정보화(정보화),7,7.3134356,0.6478324
일반·지방행정,인사혁신처,인사혁신행정지원,정책연구개발,3,4.439106,2.7677875
일반·지방행정,인사혁신처,인사혁신행정지원,처내행정지원,-1,5.8402853,1.6245025
일반·지방행정,인사혁신처,인사혁신행정지원,청사임차운영,7,7.0878353,0.5595698
일반·지방행정,인사혁신처,인사혁신확산,국가인재데이터베이스내실화,10,10.6097,1.732664
일반·지방행정,인사혁신처,인사혁신확산,전자인사관리시스템운영(정보화),11,1.6934199,2.407891
일반·지방행정,인사혁신처,인재개발,공무원인재개발,2,4.670649,0.7960943
일반·지방행정,인사혁신처,인재채용,고위공무원단제도운영,8,6.486115,0.22445431
일반·지방행정,인사혁신처,인재채용,국가시험시행,8,6.574074,0.4632939
일반·지방행정,인사혁신처,인재채용,수탁출제수입대체경비,2,4.9096026,0.85436475
일반·지방행정,조달청,전자조달 및 국유재산 관리,국유재산 조사 및 관리,10,11.232122,2.1428714
일반·지방행정,조달청,전자조달 및 국유재산 관리,전자조달 운영 및 개발,14,6.99183,2.3288128
일반·지방행정,조달청,조달사업 운영,공사발주 및 사업관리 지원,10,11.181456,2.1479232
일반·지방행정,조달청,조달사업 운영,정부조달 국제협력체제 구축,3,5.210631,3.3196177
일반·지방행정,조달청,조달사업 운영,조달물자 구매 및 관리지원,-1,9.205445,2.3110218
일반·지방행정,조달청,조달사업 운영,조달물자 구매 및 관리지원(자본),1,7.8922215,6.309434
일반·지방행정,조달청,조달행정지원,공공조달 정책개발 및 효율화,4,5.4124627,3.2614193
일반·지방행정,조달청,조달행정지원,기본경비,7,7.8313656,0.7062929
일반·지방행정,조달청,조달행정지원,기본경비(자본),1,7.390678,6.594191
일반·지방행정,조달청,조달행정지원,법정부담금,-1,1.3319415,4.3646626
일반·지방행정,조달청,조달행정지원,전산장비 운영,1,7.3820486,6.599503
일반·지방행정,조달청,조달행정지원,조달행정 역량강화,10,11.506057,2.253952
일반·지방행정,조달청,조달행정지원,청사확보 및 시설개선,1,7.8239655,6.4816513
일반·지방행정,중앙선거관리위원회,선거관리행정지원,기관운영지원,7,9.1986475,1.7738398
일반·지방행정,중앙선거관리위원회,선거관리행정지원,기본경비,8,6.312693,0.41327822
일반·지방행정,중앙선거관리위원회,선거관리행정지원,선거행정정보화,-1,7.411913,1.3795555
일반·지방행정,중앙선거관리위원회,선거의공정한관리,공직선거관리,6,0.46968898,2.1062088
일반·지방행정,중앙선거관리위원회,선거의공정한관리,선거관리지원,2,4.8102207,1.1554441
일반·지방행정,중앙선거관리위원회,선거의공정한관리,시민교육및공명선거정착,9,9.539754,2.1319542
일반·지방행정,중앙선거관리위원회,선거의공정한관리,정당발전지원,6,0.115453355,2.0057168
일반·지방행정,진실·화해를위한과거사정리위원회,진실화해위원회운영,진화위운영,3,4.6101646,2.8074286
일반·지방행정,진실·화해를위한과거사정리위원회,진실화해위원회행정지원,진화위기본경비,7,8.554813,0.47537717
일반·지방행정,통계청,국가기본통계생산 및 지원,경제총조사,2,4.678611,1.0854517
일반·지방행정,통계청,국가기본통계생산 및 지원,경제통계작성,9,9.550133,2.1671185
일반·지방행정,통계청,국가기본통계생산 및 지원,농림어업총조사,4,5.326357,3.6365588
일반·지방행정,통계청,국가기본통계생산 및 지원,사회농어업통계작성,8,6.327447,0.61207765
일반·지방행정,통계청,국가기본통계생산 및 지원,인구주택총조사,4,5.68168,3.1925855
일반·지방행정,통계청,국가기본통계생산 및 지원,통계생산대행 수입대체경비,2,4.7389817,1.0505493
일반·지방행정,통계청,국가기본통계생산 및 지원,통계조사지원,10,10.904095,2.479796
일반·지방행정,통계청,성과중심 책임운영기관운영,통계개발원,10,11.495578,2.2488074
일반·지방행정,통계청,통계정보확충 및 서비스체계 개선,통계데이터허브,-1,6.595294,3.4759803
일반·지방행정,통계청,통계정보확충 및 서비스체계 개선,통계서비스,14,7.2084007,3.0800383
일반·지방행정,통계청,통계제도정비 및 통계전문교육,통계전문교육,-1,1.6326308,0.83210146
일반·지방행정,통계청,통계행정지원,대내외협력강화,3,5.1084437,3.3435633
일반·지방행정,통계청,통계행정지원,청사시설 환경개선,7,7.314824,0.6341235
일반·지방행정,행정안전부,기록물관리,기록관리정보화(정보화),-1,6.5827007,2.8726032
일반·지방행정,행정안전부,기록물관리,기록관리정책및교육,-1,2.0865645,1.6810641
일반·지방행정,행정안전부,기록물관리,기록물보전시설관리,10,10.757067,1.9230376
일반·지방행정,행정안전부,기록물관리,기록물보존기술연구,-1,1.9281489,1.0912148
일반·지방행정,행정안전부,기록물관리,기록물효율적관리,9,9.645149,2.0706913
일반·지방행정,행정안전부,기록물관리,기록정보서비스,2,4.975172,0.90415496
일반·지방행정,행정안전부,기록물관리,대통령기록관리,9,10.095591,2.1788812
일반·지방행정,행정안전부,민주화지원및과거사정리,강제동원진상규명,6,0.54349434,1.5390899
일반·지방행정,행정안전부,민주화지원및과거사정리,과거사관련업무지원단운영,11,1.6242973,2.2378833
일반·지방행정,행정안전부,민주화지원및과거사정리,민주화관련자명예회복,12,0.7826096,3.2743256
일반·지방행정,행정안전부,민주화지원및과거사정리,민주화운동기념사업지원,-1,1.08441,2.8684194
일반·지방행정,행정안전부,민주화지원및과거사정리,민주화운동기념사업회지원,-1,7.3178535,4.858409
일반·지방행정,행정안전부,민주화지원및과거사정리,"여수,순천 10.19사건위원회 지원",-1,1.3375798,1.7615677
일반·지방행정,행정안전부,이북5도,이북도민관련지원,-1,5.8243947,2.1476517
일반·지방행정,행정안전부,인사관리,공무원단체건전육성,2,5.123217,0.75440085
일반·지방행정,행정안전부,전자정부,국가정보관리원대구센터신축,1,7.628764,6.1663833
일반·지방행정,행정안전부,전자정부,국가정보자원관리원운영(정보화),0,2.0625174,-1.5849823
일반·지방행정,행정안전부,전자정부,정보보호체계강화(정보화),5,0.12710899,0.29720038
일반·지방행정,행정안전부,전자정부,행정정보화지원및관리조정(정보화),6,0.15792376,1.2185488
일반·지방행정,행정안전부,정부의전,국가의정관리,2,4.6954303,0.88272846
일반·지방행정,행정안전부,정부혁신조직,대민서비스기반확충,13,5.704924,2.0339708
일반·지방행정,행정안전부,정부혁신조직,민원처리개선(정보화),6,0.64320666,1.5495254
일반·지방행정,행정안전부,정부혁신조직,정보공개활성화,-1,2.0706985,1.3284253
일반·지방행정,행정안전부,정부혁신조직,주민참여 지역문제 해결 확산,6,1.1491014,1.623829
일반·지방행정,행정안전부,정부혁신조직,책임운영기관제운영및정부조직진단관리,-1,4.3756895,2.6818352
일반·지방행정,행정안전부,정부혁신조직,행정효율성향상,13,6.2843437,2.252086
일반·지방행정,행정안전부,지방교부세,보통교부세,-1,0.4692602,4.3511944
일반·지방행정,행정안전부,지방교부세,재난특별교부세,-1,2.6918423,3.2381728
일반·지방행정,행정안전부,지방교부세,특별교부세,-1,4.407084,3.5471106
일반·지방행정,행정안전부,지방자치분권,공직선거관리및지방의회역량강화,5,0.21433565,0.010311002
일반·지방행정,행정안전부,지방자치분권,국민통합위원회 운영,9,9.850633,2.2190633
일반·지방행정,행정안전부,지방자치분권,비영리민간단체지원,5,0.2926874,0.47299576
일반·지방행정,행정안전부,지방자치분권,새마을운동지원,6,0.20968324,1.1160619
일반·지방행정,행정안전부,지방자치분권,자원봉사활성화지원,5,-0.010575643,-0.25948045
일반·지방행정,행정안전부,지방자치분권,지방자치단체경쟁력지원,2,5.491077,0.73571235
일반·지방행정,행정안전부,지방자치분권,지자체역량강화,0,1.8594539,-1.8720239
일반·지방행정,행정안전부,지방자치인재개발,지방자치인재개발원수입대체경비,8,6.3301587,0.2939093
일반·지방행정,행정안전부,지방자치인재개발,지방자치인재개발원운영,10,10.925048,2.2193046
일반·지방행정,행정안전부,지방자치인재개발,지방자치인재개발원정보화(정보화),-1,2.8972058,1.8438121
일반·지방행정,행정안전부,지방재정경제,지방세종합정보시스템운영(정보화),5,0.09579081,-0.12377309
일반·지방행정,행정안전부,지방재정경제,지방자주재원확충을위한정책추진,0,1.592448,-1.9273815
일반·지방행정,행정안전부,지방재정경제,지역경제지원,5,-0.035789046,0.84209365
일반·지방행정,행정안전부,지방재정경제,지자체재정분석및재정제도개선,-1,1.8738203,1.0255606
일반·지방행정,행정안전부,지역발전,도로명주소사업추진,5,0.074486926,-0.09090441
일반·지방행정,행정안전부,지역발전,서해5도종합발전지원,12,0.74996734,3.236699
일반·지방행정,행정안전부,지역발전,섬 발전 협력사업 추진,-1,0.9787342,2.743761
일반·지방행정,행정안전부,지역발전,접경권발전지원,6,0.2206276,1.949084
일반·지방행정,행정안전부,지역발전,제주민군복합항주변지역발전지원,12,0.6431556,3.0563738
일반·지방행정,행정안전부,지역발전,주한미군공여구역주변지역등지원,6,0.11962346,2.0241532
일반·지방행정,행정안전부,지역발전,지역공동체기반조성및역량강화,-1,0.5833804,1.1803672
일반·지방행정,행정안전부,지역발전,특수상황지역개발(제주),11,1.8822083,3.4583397
일반·지방행정,행정안전부,청사관리,공무원통근버스운행,-1,7.877382,0.86302537
일반·지방행정,행정안전부,청사관리,정부청사시설관리,-1,9.892394,2.6932087
일반·지방행정,행정안전부,행정안전행정지원,국민안전방송운영,-1,6.124785,1.4539055
일반·지방행정,행정안전부,행정안전행정지원,국제행정발전지원,2,4.961752,0.8437025
일반·지방행정,행정안전부,행정안전행정지원,본부기본경비,8,6.7033997,0.5373299
일반·지방행정,행정안전부,행정안전행정지원,부내행정지원,8,6.1868734,0.6074455
일반·지방행정,행정안전부,행정안전행정지원,소속기관기본경비,7,8.134466,0.3373333
일반·지방행정,행정안전부,행정안전행정지원,재난상황관리,-1,2.9122941,1.8310369
일반·지방행정,행정안전부,행정안전행정지원,정책연구개발,3,4.5895276,3.1425889
일반·지방행정,행정안전부,행정안전행정지원,행정안전정보화(정보화),14,6.8304462,2.506608
통신,과학기술정보통신부,과학기술정보통신부운영지원,기관기본경비,7,8.86472,0.8328427
통신,과학기술정보통신부,과학기술정보통신부운영지원,방송통신행정정보화(정보화),-1,6.4934635,2.377501
통신,과학기술정보통신부,과학기술정보통신부운영지원,본부운영지원,5,0.0027897763,-0.24245246
통신,과학기술정보통신부,과학기술정보통신부운영지원,정보사업비,-1,2.9062088,2.4655335
통신,과학기술정보통신부,우정사업행정지원,건강보험료,-1,1.140614,4.3920536
통신,과학기술정보통신부,우정사업행정지원,예특기본경비,2,4.905474,0.65678054
통신,과학기술정보통신부,우정사업행정지원,우특기본경비,8,6.4785976,0.19292697
통신,과학기술정보통신부,우정서비스,교육원운영,-1,7.007948,1.5885912
통신,과학기술정보통신부,우정서비스,국내우편사업,7,8.443908,1.6053189
통신,과학기술정보통신부,우정서비스,국제우편사업,7,8.219187,1.7119428
통신,과학기술정보통신부,우정서비스,우정사무정보화,7,8.220554,1.4169388
통신,과학기술정보통신부,우정서비스,우정사업 포상금,-1,1.3811797,4.330959
통신,과학기술정보통신부,우정서비스,우정사업운영지원,5,-0.0030041828,-0.23974721
통신,과학기술정보통신부,우정서비스,우정사업인프라구축,1,8.142679,6.115607
통신,과학기술정보통신부,우정서비스,우정서비스개선,13,6.293138,2.2292457
통신,과학기술정보통신부,우정서비스,우정시설운영,10,10.901131,2.4930773
통신,과학기술정보통신부,우정서비스,우편배달지원,-1,0.7351711,4.5059233
통신,과학기술정보통신부,우정서비스,우편사업물류지원,7,8.405372,1.6258098
통신,과학기술정보통신부,우정서비스,우편업무정보화,7,8.2186365,1.4151084
통신,과학기술정보통신부,우체국보험,보험사업활성화,-1,0.737758,4.489273
통신,과학기술정보통신부,우체국보험,우체국보험정보화,-1,6.929569,1.607756
통신,과학기술정보통신부,우체국예금,금융사업인프라구축,1,7.8774443,6.5937138
통신,과학기술정보통신부,우체국예금,예금사업활성화,7,8.345743,1.6124644
통신,과학기술정보통신부,우체국예금,우체국금융정보화,14,7.2984347,3.0064523
통신,과학기술정보통신부,우체국예금,지급이자,-1,0.5877099,4.3986435
통신,과학기술정보통신부,전파활용방송서비스산업,전파연구지원,0,1.7480752,-1.9599108
통신,과학기술정보통신부,전파활용방송서비스산업,전파이용질서확립(일반),7,8.280724,0.9207092
통신,방송통신위원회,공정하고 안전한 방송통신 환경조성,방송인프라지원,12,0.66928,3.092494
통신,방송통신위원회,방송통신행정지원,방송통신운영지원,7,6.9949994,0.7401965
통신,방송통신위원회,방송통신행정지원,본부기본경비,8,6.4422345,0.19375469
통신,방송통신위원회,방송통신행정지원,소속기관기본경비,2,4.885288,0.59685767
통일·외교,민주평화통일자문회의,통일논의플랫폼 기능강화,기본경비,7,8.403458,0.70194566
통일·외교,민주평화통일자문회의,통일논의플랫폼 기능강화,시설관리,10,11.510301,2.2388842
통일·외교,민주평화통일자문회의,통일논의플랫폼 기능강화,지역협의회 활동지원,10,10.906122,2.3210402
통일·외교,민주평화통일자문회의,통일정책자문·건의 성과제고,정보화사업,13,6.632478,1.8389127
통일·외교,민주평화통일자문회의,통일정책자문·건의 성과제고,통일정책자문·통일여론조성,4,5.4910793,3.5082037
통일·외교,민주평화통일자문회의,통일정책자문·건의 성과제고,행정효율성증진및능력개발,-1,1.8174192,0.8297719
통일·외교,외교부,경제외교,다자 경제외교 강화,11,1.6591109,2.2813816
통일·외교,외교부,경제외교,지역 경제외교 강화,5,-0.009038323,-0.24884802
통일·외교,외교부,국제개발협력,개발협력 및 인도적 지원,11,1.6204942,2.5710275
통일·외교,외교부,국제기구분담금,국제기구분담금,11,1.9981709,3.491739
통일·외교,외교부,국제법적 대응 강화,국제법적 기반 구축 및 활동 강화,4,5.3936224,3.5486643
통일·외교,외교부,글로벌 네트워크 구축,아중동지역국가와의 교류협력강화,0,1.9338913,-1.8082746
통일·외교,외교부,글로벌 네트워크 구축,중남미지역국가와의 교류협력강화,7,8.442521,0.29963928
통일·외교,외교부,다자관계 협력,국제기구 협력강화,3,5.001049,3.6965072
통일·외교,외교부,문화외교 및 국제교류,공공문화외교 강화,2,4.606898,0.9106556
통일·외교,외교부,에너지 및 글로벌 이슈 대응 외교,에너지외교 및 기후변화녹색성장국제협력강화,-1,5.701351,2.8908794
통일·외교,외교부,여권업무 선진화,전자여권발급및서비스개선(수입대체경비),14,7.2847056,2.9932156
통일·외교,외교부,외교 행정지원,본부 기본경비,7,9.128254,1.5438601
통일·외교,외교부,외교 행정지원,소속기관 기본경비,9,10.169183,1.5546474
통일·외교,외교부,외교 행정지원,외교 정보화,14,7.305357,3.0207853
통일·외교,외교부,외교 행정지원,외교정책 대내외 이해제고,4,5.49358,3.330896
통일·외교,외교부,외교 행정지원,외교활동 업무지원,8,6.2352433,0.35286176
통일·외교,외교부,외교정책연구 및 교육,외교전략 수립,4,5.531078,3.3447678
통일·외교,외교부,외교정책연구 및 교육,외교전략 연구 및 교육훈련,7,9.098814,1.7253232
통일·외교,외교부,재외공관운영,재외공관 안전확보 및 시설개선,2,5.835813,0.79232943
통일·외교,외교부,재외공관운영,재외공관 운영,-1,7.1118507,3.3809052
통일·외교,외교부,재외공관운영,재외공관 운영 기본경비,8,6.4221015,0.24483873
통일·외교,외교부,정상외교,정상회의 참가 및 국빈영접,14,7.0014744,3.0319645
통일·외교,외교부,한반도 평화 조성,동북아지역국가와의 전략적 협력관계 강화,2,5.753525,0.5695548
통일·외교,외교부,한반도 평화 조성,북미지역국가와의 전략적 특별협력관계 강화,8,6.283582,0.41138116
통일·외교,외교부,한반도 평화 조성,북핵문제 협의지원,2,5.18332,0.7411573
통일·외교,외교부,한반도 평화 조성,아시아·태평양지역국가와의 전략적 협력관계 강화,2,4.8346066,1.0355468
통일·외교,외교부,한반도 평화 조성,평화체제 구축지원,8,6.2096395,0.3461946
통일·외교,통일부,개성공단 등 남북경제협력,개성공단 사업지원,13,6.519956,1.9457366
통일·외교,통일부,개성공단 등 남북경제협력,남북 경제공동체 형성 기반구축,2,5.0606136,1.2916268
통일·외교,통일부,개성공단 등 남북경제협력,남북출입사무소 시설운영,10,11.123235,2.2478561
통일·외교,통일부,남북회담,남북회담 추진,13,6.3672767,2.1121683
통일·외교,통일부,남북회담,남북회담본부 운영,9,10.145791,1.6046842
통일·외교,통일부,북한이탈주민 정착지원,북한이탈주민 사회적응 지원,-1,1.2773534,4.4049916
통일·외교,통일부,북한정세분석,북한자료센터 운영,11,1.6767224,2.123213
통일·외교,통일부,북한정세분석,북한정보 수집 및 분석 역량 강화,3,4.741763,3.4655695
통일·외교,통일부,인도적 문제해결,북한인권개선 기반구축,11,1.7608644,2.4433136
통일·외교,통일부,인도적 문제해결,이산가족 및 납북피해자 지원,13,6.300509,1.6983654
