FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,amp_12m_norm,amp_6m_norm,hhi_period,q4_pct,dec_pct,cv_monthly,chooyeon_pct,operating_pct,direct_invest_pct,personnel_pct,log_annual,growth_cagr,cluster,u1,u2,year_n,total_budget
공공질서및안전,경찰청,경찰행정지원,행정효율성증진및능력개발,0.6163051882356414,0.6028248350277357,0.14678068018565862,0.4481739443340087,0.28589673450468805,0.8384309334402769,0.0,0.48807487493948687,0.1802162336614491,0.06186670969824108,9.476879660593045,0.02004848721841257,3,8.476247,8.765854,9,12394000.0
공공질서및안전,경찰청,교통안전·소통확보,교통사고예방,0.22427121870323524,0.21062820591932804,0.10543473563112164,0.23431567585019206,0.10214823247107771,0.4845893118650022,0.44900027819930544,0.4927790936706174,0.03534219265007084,0.01199581146556359,11.459761798763244,-0.01498977706775062,3,6.1252475,10.715392,11,1865569000.0
공공질서및안전,경찰청,교통안전·소통확보,교통행정전산화(정보화),0.3515619620893345,0.4690519434645756,0.1656447094163978,0.3326747514213745,0.19852408440584088,0.9539819530688134,0.0,0.27634041358660055,0.4536352577898381,0.024314119958828484,9.384678968969036,-0.05623367650173361,3,7.01434,8.863466,11,10687000.0
공공질서및안전,경찰청,국가안보확보,국제교류협력활동,1.106996416452589,0.8589144196158832,0.2857997273356431,0.12142481888510966,0.08030534434924372,1.51985824115236,0.0,0.5371232950708981,0.07837947332883187,0.0,9.75407057269976,0.15558129162309786,3,7.8720946,4.5055156,10,37025000.0
공공질서및안전,경찰청,국가안보확보,대테러상황관리,0.7009074347951746,0.5230826507669136,0.15978662136812116,0.4396414414396741,0.24965560946159723,0.9058680860833301,0.0,0.3140055044293455,0.5992756323882151,0.008582408761216707,10.26325461196153,0.14745571874524632,3,7.0846086,8.598506,9,104643000.0
공공질서및안전,경찰청,국가안보확보,보안경찰활동,0.6992623929355376,0.4270397000085315,0.19336835291566498,0.08193701539959897,0.018724629106070843,1.1369494553644977,0.0,0.13721380528568516,0.04061077518853183,0.004995583939126299,10.499808895869233,0.024803830359341417,3,6.242055,4.7883773,7,58876000.0
공공질서및안전,경찰청,국가안보확보,외사경찰활동,0.6178711616840808,0.3996445241906589,0.1806085704704941,0.13674784620068203,0.07005911831086555,1.0761981961619589,0.0,0.22978765373885024,0.026693910697211415,0.001108818945079702,10.18578607901496,-0.2435215091734667,3,6.7144265,5.060208,10,76347000.0
공공질서및안전,경찰청,범죄수사활동,범죄수사,0.5574838784787819,0.19652089235414755,0.14387572115745326,0.1283492969224005,0.056988314446403,0.841939945300098,0.0,0.896295286285931,0.040783036992621056,0.0002098135072626929,11.130082726259833,0.024803830359341417,3,7.978469,11.868849,7,326876000.0
공공질서및안전,경찰청,범죄수사활동,사이버수사,0.4208795130907098,0.8646001443234032,0.1813366046637162,0.3566580282248459,0.21045740361078383,1.0552253260479942,0.0,0.3240940342870868,0.5716155763052811,0.0013819017023448525,10.042399642339152,0.024803830359341417,3,7.5955167,8.43181,7,33307000.0
공공질서및안전,경찰청,범죄수사활동,첨단과학수사,0.24432626194177098,0.3246591023584774,0.13624652364400247,0.2380509635271158,0.11232919948310201,0.7879016264193222,0.0,0.6805409985852393,0.232224283777411,0.03881254421127093,10.42719490564321,0.024803830359341417,3,7.1304235,11.165745,7,67856000.0
공공질서및안전,경찰청,범죄예방및사회적약자보호,범죄예방및대응역량강화,0.21728667128277643,0.38864277377040596,0.11646049137212562,0.3268716745223293,0.17105490437665305,0.5979340342397007,0.0,0.7592431958043437,0.16164415166959206,0.0,10.314315187154651,-0.28835250083449904,3,7.049831,10.99785,6,94574000.0
공공질서및안전,경찰청,범죄예방및사회적약자보호,사회적약자보호,0.46960365313065416,0.3416536064611795,0.12133090693305891,0.26359272191217026,0.1541681602693462,0.6658231399077105,0.0,0.3382993071334399,0.04393301354876715,0.0,10.604072815487498,-0.49282072262216203,3,6.63397,6.999623,6,178245000.0
공공질서및안전,경찰청,사회질서유지,경비경찰역량강화,0.2698262774367603,0.3588054321693092,0.11827644577007203,0.258591212296684,0.13882252041258153,0.6375219376254061,0.0,0.7387774506552952,0.1832457571353161,0.06650592487683839,11.242508996680305,-0.055671775875533736,3,6.517553,10.802673,11,968037000.0
공공질서및안전,경찰청,사회질서유지,치안정보활동,0.6028709508351593,0.2674183944396552,0.14969881223158896,0.11533365609159961,0.042017379077576356,0.8911101010635868,0.0,0.09607760411295906,0.0377644476525787,0.019231324484775277,10.56664474917069,0.024803830359341417,3,6.122273,5.238644,7,67883000.0
공공질서및안전,경찰청,전문경찰양성,경찰대학운영,0.276773023943314,0.4286808040364567,0.12969966632124696,0.3273103270200531,0.19416318540604866,0.7038099167981448,0.0,0.5193707159675591,0.4330131464201622,0.008909413970524112,10.107135320691546,0.007929148426038202,3,6.739583,9.061569,11,91736000.0
공공질서및안전,경찰청,전문경찰양성,경찰인재개발,0.4133758131546258,0.23543425117184616,0.10586221709558553,0.22837319833064182,0.09018972830172357,0.47642089084334,0.0,0.8264849180982821,0.17351508190171794,0.0,9.749029483322685,-0.0033316065854401833,3,7.4890776,11.979908,7,40048000.0
공공질서및안전,경찰청,전문경찰양성,수사경찰전문교육,0.24238258305877539,0.3112596654852315,0.11455506505525849,0.27204575302592515,0.15102341106848616,0.5762550413326966,0.0,0.6539308697037273,0.2916696400127429,0.045764383561643834,9.38151753237858,-0.08944334176037738,3,7.3073306,10.183532,11,15695000.0
공공질서및안전,경찰청,전문경찰양성,신임순경교육,0.2421712881098646,0.36796933810343047,0.11969045473107687,0.3238025242483708,0.1980310136081971,0.6419115598694732,0.0,0.6672645141812811,0.15658893423400597,0.015757147247036245,10.413563474165654,-0.026094560475294792,3,6.760074,10.081576,11,185491000.0
공공질서및안전,경찰청,전문경찰양성,우수인재확보및능력개발,0.3597111085498041,0.30530157253274365,0.12317805706551349,0.3809276475918715,0.24157470047825527,0.6703763826806631,0.0,0.7452152975143231,0.14323397392520412,0.0015115148644381288,10.076368388667438,0.1137770850979638,3,7.060441,9.734064,11,88668000.0
